Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Entity ID
LE07_CU_007014_20180329_20190615_C01_V01,2018/03/29,CU,7,14,2019/06/15,8.8783,1.2922,0,20.3743,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180329_20190615_C01_V01,LE07_CU_007014_20180329_C01_V01
LC08_CU_007014_20180330_20190615_C01_V01,2018/03/30,CU,7,14,2019/06/15,0.078,0.055,0,94.1623,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180330_20190615_C01_V01,LC08_CU_007014_20180330_C01_V01
LC08_CU_006013_20180404_20190615_C01_V01,2018/04/04,CU,6,13,2019/06/15,44.6813,6.4719,0,30.5307,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180404_20190615_C01_V01,LC08_CU_006013_20180404_C01_V01
LC08_CU_006014_20180404_20190616_C01_V01,2018/04/04,CU,6,14,2019/06/16,1.1241,0.0648,0,74.4558,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180404_20190616_C01_V01,LC08_CU_006014_20180404_C01_V01
LE07_CU_006013_20180405_20190615_C01_V01,2018/04/05,CU,6,13,2019/06/15,0.0553,0.0079,0,48.9083,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180405_20190615_C01_V01,LE07_CU_006013_20180405_C01_V01
LE07_CU_006014_20180405_20190615_C01_V01,2018/04/05,CU,6,14,2019/06/15,0.1294,0.022,0,19.6872,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180405_20190615_C01_V01,LE07_CU_006014_20180405_C01_V01
LE07_CU_007013_20180405_20190615_C01_V01,2018/04/05,CU,7,13,2019/06/15,0.0431,0.0033,0,44.8802,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180405_20190615_C01_V01,LE07_CU_007013_20180405_C01_V01
LE07_CU_007014_20180405_20190615_C01_V01,2018/04/05,CU,7,14,2019/06/15,0.0051,0,0,80.629,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180405_20190615_C01_V01,LE07_CU_007014_20180405_C01_V01
LC08_CU_006014_20180406_20190615_C01_V01,2018/04/06,CU,6,14,2019/06/15,72.9716,9.4233,0,92.9697,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180406_20190615_C01_V01,LC08_CU_006014_20180406_C01_V01
LC08_CU_007013_20180406_20190615_C01_V01,2018/04/06,CU,7,13,2019/06/15,1.8696,0.9124,0,36.7779,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180406_20190615_C01_V01,LC08_CU_007013_20180406_C01_V01
LC08_CU_007014_20180406_20190615_C01_V01,2018/04/06,CU,7,14,2019/06/15,8.0092,3.2078,0,3.4362,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180406_20190615_C01_V01,LC08_CU_007014_20180406_C01_V01
LE07_CU_007014_20180407_20190615_C01_V01,2018/04/07,CU,7,14,2019/06/15,5.4085,0.8257,0,95.1874,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180407_20190615_C01_V01,LE07_CU_007014_20180407_C01_V01
LE07_CU_006013_20180412_20190615_C01_V01,2018/04/12,CU,6,13,2019/06/15,0.0202,0.0016,0,45.3113,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180412_20190615_C01_V01,LE07_CU_006013_20180412_C01_V01
LE07_CU_006014_20180412_20190615_C01_V01,2018/04/12,CU,6,14,2019/06/15,0.1816,0.0201,0,82.2926,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180412_20190615_C01_V01,LE07_CU_006014_20180412_C01_V01
LC08_CU_006013_20180413_20190615_C01_V01,2018/04/13,CU,6,13,2019/06/15,0.0776,0.0097,0,36.1694,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180413_20190615_C01_V01,LC08_CU_006013_20180413_C01_V01
LC08_CU_006014_20180413_20190615_C01_V01,2018/04/13,CU,6,14,2019/06/15,0.3941,0.0817,0,2.6738,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180413_20190615_C01_V01,LC08_CU_006014_20180413_C01_V01
LC08_CU_007013_20180413_20190615_C01_V01,2018/04/13,CU,7,13,2019/06/15,0.1313,0.0289,0,30.1823,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180413_20190615_C01_V01,LC08_CU_007013_20180413_C01_V01
LC08_CU_007014_20180413_20190615_C01_V01,2018/04/13,CU,7,14,2019/06/15,0.0175,0.0033,0,72.1219,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180413_20190615_C01_V01,LC08_CU_007014_20180413_C01_V01
LE07_CU_006014_20180414_20190615_C01_V01,2018/04/14,CU,6,14,2019/06/15,0.196,0,0,94.4393,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180414_20190615_C01_V01,LE07_CU_006014_20180414_C01_V01
LE07_CU_007013_20180414_20190615_C01_V01,2018/04/14,CU,7,13,2019/06/15,0.1508,0.0396,0,49.4867,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180414_20190615_C01_V01,LE07_CU_007013_20180414_C01_V01
LE07_CU_007014_20180414_20190615_C01_V01,2018/04/14,CU,7,14,2019/06/15,0.1834,0.0408,0,20.4221,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180414_20190615_C01_V01,LE07_CU_007014_20180414_C01_V01
LC08_CU_007014_20180415_20190615_C01_V01,2018/04/15,CU,7,14,2019/06/15,0.047,0.038,0,94.0273,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180415_20190615_C01_V01,LC08_CU_007014_20180415_C01_V01
LC08_CU_006013_20180420_20190615_C01_V01,2018/04/20,CU,6,13,2019/06/15,0.0211,0.0023,0,30.8106,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180420_20190615_C01_V01,LC08_CU_006013_20180420_C01_V01
LC08_CU_006014_20180420_20190615_C01_V01,2018/04/20,CU,6,14,2019/06/15,1.1419,0.1536,0,74.7356,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180420_20190615_C01_V01,LC08_CU_006014_20180420_C01_V01
LE07_CU_006013_20180421_20190615_C01_V01,2018/04/21,CU,6,13,2019/06/15,0.2258,0.0262,0,49.165,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180421_20190615_C01_V01,LE07_CU_006013_20180421_C01_V01
LE07_CU_006014_20180421_20190615_C01_V01,2018/04/21,CU,6,14,2019/06/15,45.4336,0.9119,0,19.8013,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180421_20190615_C01_V01,LE07_CU_006014_20180421_C01_V01
LE07_CU_007013_20180421_20190615_C01_V01,2018/04/21,CU,7,13,2019/06/15,0.1237,0.028,0,44.6044,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180421_20190615_C01_V01,LE07_CU_007013_20180421_C01_V01
LE07_CU_007014_20180421_20190615_C01_V01,2018/04/21,CU,7,14,2019/06/15,10.6378,0.3699,0,80.4244,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180421_20190615_C01_V01,LE07_CU_007014_20180421_C01_V01
LC08_CU_006014_20180422_20190615_C01_V01,2018/04/22,CU,6,14,2019/06/15,3.2287,1.8732,0.0001,92.7883,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180422_20190615_C01_V01,LC08_CU_006014_20180422_C01_V01
LC08_CU_007013_20180422_20190615_C01_V01,2018/04/22,CU,7,13,2019/06/15,5.6351,3.199,0,36.4671,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180422_20190615_C01_V01,LC08_CU_007013_20180422_C01_V01
LC08_CU_007014_20180422_20190615_C01_V01,2018/04/22,CU,7,14,2019/06/15,18.3485,5.465,0,3.3089,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180422_20190615_C01_V01,LC08_CU_007014_20180422_C01_V01
LE07_CU_007014_20180423_20190615_C01_V01,2018/04/23,CU,7,14,2019/06/15,0.2666,0.002,0,95.3095,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180423_20190615_C01_V01,LE07_CU_007014_20180423_C01_V01
LE07_CU_006013_20180428_20190615_C01_V01,2018/04/28,CU,6,13,2019/06/15,0.0021,0,0,44.9382,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180428_20190615_C01_V01,LE07_CU_006013_20180428_C01_V01
LE07_CU_006014_20180428_20190615_C01_V01,2018/04/28,CU,6,14,2019/06/15,0.0465,0.0022,0,82.0155,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180428_20190615_C01_V01,LE07_CU_006014_20180428_C01_V01
LC08_CU_006013_20180429_20190615_C01_V01,2018/04/29,CU,6,13,2019/06/15,35.8517,5.7849,0,35.6071,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180429_20190615_C01_V01,LC08_CU_006013_20180429_C01_V01
LC08_CU_006014_20180429_20190615_C01_V01,2018/04/29,CU,6,14,2019/06/15,3.8851,0.9856,0,2.4772,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180429_20190615_C01_V01,LC08_CU_006014_20180429_C01_V01
LC08_CU_007013_20180429_20190615_C01_V01,2018/04/29,CU,7,13,2019/06/15,14.918,4.4499,0,30.7495,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20180429_20190615_C01_V01,LC08_CU_007013_20180429_C01_V01
LC08_CU_007014_20180429_20190615_C01_V01,2018/04/29,CU,7,14,2019/06/15,1.7423,0.739,0,72.6971,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180429_20190615_C01_V01,LC08_CU_007014_20180429_C01_V01
LE07_CU_006014_20180430_20190615_C01_V01,2018/04/30,CU,6,14,2019/06/15,0.195,0,0,94.6121,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180430_20190615_C01_V01,LE07_CU_006014_20180430_C01_V01
LE07_CU_007013_20180430_20190615_C01_V01,2018/04/30,CU,7,13,2019/06/15,26.3732,2.7874,0.0004,49.8526,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180430_20190615_C01_V01,LE07_CU_007013_20180430_C01_V01
LE07_CU_007014_20180430_20190615_C01_V01,2018/04/30,CU,7,14,2019/06/15,24.1667,2.864,0.0002,20.5073,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180430_20190615_C01_V01,LE07_CU_007014_20180430_C01_V01
LC08_CU_007014_20180501_20190615_C01_V01,2018/05/01,CU,7,14,2019/06/15,63.0723,7.9161,0,93.5438,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20180501_20190615_C01_V01,LC08_CU_007014_20180501_C01_V01
LC08_CU_006013_20180506_20190615_C01_V01,2018/05/06,CU,6,13,2019/06/15,79.3924,6.3201,0,31.7563,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20180506_20190615_C01_V01,LC08_CU_006013_20180506_C01_V01
LC08_CU_006014_20180506_20190615_C01_V01,2018/05/06,CU,6,14,2019/06/15,5.4792,2.0345,0,75.6961,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180506_20190615_C01_V01,LC08_CU_006014_20180506_C01_V01
LE07_CU_006013_20180507_20190615_C01_V01,2018/05/07,CU,6,13,2019/06/15,32.5348,1.9123,0.0002,49.6529,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20180507_20190615_C01_V01,LE07_CU_006013_20180507_C01_V01
LE07_CU_006014_20180507_20190615_C01_V01,2018/05/07,CU,6,14,2019/06/15,47.3475,1.8239,0,19.9144,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20180507_20190615_C01_V01,LE07_CU_006014_20180507_C01_V01
LE07_CU_007013_20180507_20190615_C01_V01,2018/05/07,CU,7,13,2019/06/15,89.4405,1.6002,0.0007,44.0507,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20180507_20190615_C01_V01,LE07_CU_007013_20180507_C01_V01
LE07_CU_007014_20180507_20190615_C01_V01,2018/05/07,CU,7,14,2019/06/15,41.8503,2.8089,0,79.9759,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20180507_20190615_C01_V01,LE07_CU_007014_20180507_C01_V01
LC08_CU_006014_20180508_20190615_C01_V01,2018/05/08,CU,6,14,2019/06/15,0,0,0,92.251,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20180508_20190615_C01_V01,LC08_CU_006014_20180508_C01_V01
